"CO_ENTIDADE","NO_ENTIDADE","CO_UF","CO_MUNICIPIO","TP_LOCALIZACAO","QT_PROF","ID"
26129850,"ESCOLA MUNICIPAL EDMAR MOURY FERNANDES",26,2602902,"Rural",7,"ESCOLA MUNICIPAL EDMAR MOURY FERNANDES (26129850)"
26129868,"ESCOLA TECNICA ESTADUAL EPITACIO PESSOA",26,2602902,"Urbana",3,"ESCOLA TECNICA ESTADUAL EPITACIO PESSOA (26129868)"
26129876,"ESCOLA MUNICIPAL JOAQUIM NABUCO",26,2602902,"Rural",8,"ESCOLA MUNICIPAL JOAQUIM NABUCO (26129876)"
26129892,"ESCOLA JOSE CISNEIRO CAVALCANTI",26,2602902,"Rural",4,"ESCOLA JOSE CISNEIRO CAVALCANTI (26129892)"
26129922,"ESCOLA DE REFERENCIA EM ENSINO MEDIO LUISA GUERRA",26,2602902,"Urbana",3,"ESCOLA DE REFERENCIA EM ENSINO MEDIO LUISA GUERRA (26129922)"
26129930,"ESCOLA MANOEL MARIA CAETANO",26,2602902,"Rural",9,"ESCOLA MANOEL MARIA CAETANO (26129930)"
26129949,"ESCOLA MARIA MADALENA TABOSA LOPES",26,2602902,"Rural",8,"ESCOLA MARIA MADALENA TABOSA LOPES (26129949)"
26129957,"ESCOLA MARIA TEREZA MENEZES DE OLIVEIRA",26,2602902,"Rural",11,"ESCOLA MARIA TEREZA MENEZES DE OLIVEIRA (26129957)"
26129965,"ESCOLA ANIBAL CARDOSO",26,2602902,"Rural",2,"ESCOLA ANIBAL CARDOSO (26129965)"
26129973,"ESCOLA MINISTRO ANDRE CAVALCANTI",26,2602902,"Rural",13,"ESCOLA MINISTRO ANDRE CAVALCANTI (26129973)"
26129981,"ESCOLA DR EUDES SOBRAL",26,2602902,"Rural",4,"ESCOLA DR EUDES SOBRAL (26129981)"
26130009,"ESC MUN PRES TANCREDO DE ALMEIDA NEVES",26,2602902,"Urbana",10,"ESC MUN PRES TANCREDO DE ALMEIDA NEVES (26130009)"
26130017,"ESCOLA MUN PROF LUCIA FERREIRA SOARES",26,2602902,"Urbana",8,"ESCOLA MUN PROF LUCIA FERREIRA SOARES (26130017)"
26130025,"ESCOLA AMARO PE CAVALCANTI",26,2602902,"Rural",6,"ESCOLA AMARO PE CAVALCANTI (26130025)"
26130033,"ESCOLA ARMANDO JORGE SALES",26,2602902,"Rural",5,"ESCOLA ARMANDO JORGE SALES (26130033)"
26130050,"ESC MUN PREFEITO JOAO BATISTA FERREIRA",26,2602902,"Rural",1,"ESC MUN PREFEITO JOAO BATISTA FERREIRA (26130050)"
26130076,"ESCOLA MONTEIRO LOBATO",26,2602902,"Urbana",12,"ESCOLA MONTEIRO LOBATO (26130076)"
26130114,"ESCOLA DE REFERENCIA EM ENSINO MEDIO PASTOR JOSE FLORENCIO RODRIGUES",26,2602902,"Urbana",13,"ESCOLA DE REFERENCIA EM ENSINO MEDIO PASTOR JOSE FLORENCIO RODRIGUES (26130114)"
26130149,"ESCOLA DE REFERENCIA EM ENSINO MEDIO EMIDIO CAVALCANTI DE ALBUQUERQUE",26,2602902,"Urbana",5,"ESCOLA DE REFERENCIA EM ENSINO MEDIO EMIDIO CAVALCANTI DE ALBUQUERQUE (26130149)"
26130157,"ESCOLA MUNICIPAL PROFESSOR JOSE PANTALEAO DUTRA JUNIOR",26,2602902,"Urbana",9,"ESCOLA MUNICIPAL PROFESSOR JOSE PANTALEAO DUTRA JUNIOR (26130157)"
26130165,"ESCOLA PROFESSORA GUIOMAR DE ALBUQUERQUE MARANHAO",26,2602902,"Rural",3,"ESCOLA PROFESSORA GUIOMAR DE ALBUQUERQUE MARANHAO (26130165)"
26130173,"ESCOLA PROFESSORA MARIA DE FATIMA BARROS",26,2602902,"Rural",2,"ESCOLA PROFESSORA MARIA DE FATIMA BARROS (26130173)"
26130181,"ESCOLA PONTE DOS CARVALHOS",26,2602902,"Urbana",0,"ESCOLA PONTE DOS CARVALHOS (26130181)"
26130203,"ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR FRANCISCO PESSOA DE QUEIROZ",26,2602902,"Urbana",8,"ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR FRANCISCO PESSOA DE QUEIROZ (26130203)"
26130211,"ESCOLA PREF DIOMEDES FERREIRA DE MELO",26,2602902,"Rural",NA,"ESCOLA PREF DIOMEDES FERREIRA DE MELO (26130211)"
26130238,"ESCOLA NOSSA SENHORA DE FATIMA",26,2602902,"Urbana",4,"ESCOLA NOSSA SENHORA DE FATIMA (26130238)"
26130246,"ESCOLA VEREADOR EDVALDO MARTINS",26,2602902,"Urbana",11,"ESCOLA VEREADOR EDVALDO MARTINS (26130246)"
26130254,"ESCOLA VEREADOR JOSE CASSIMIRO DA SILVA",26,2602902,"Rural",NA,"ESCOLA VEREADOR JOSE CASSIMIRO DA SILVA (26130254)"
26130262,"ESCOLA VICENTE YANEZ PINZON",26,2602902,"Rural",4,"ESCOLA VICENTE YANEZ PINZON (26130262)"
26130270,"ESCOLA PROFESSOR JOSE JOAQUIM DE OLIVEIRA",26,2602902,"Rural",6,"ESCOLA PROFESSOR JOSE JOAQUIM DE OLIVEIRA (26130270)"
26130289,"ESCOLA PREFEITO VICENTE MENDES SILVA",26,2602902,"Rural",4,"ESCOLA PREFEITO VICENTE MENDES SILVA (26130289)"
26130300,"ESCOLA MUNICIPAL EVANDRO CAVALCANTI",26,2602902,"Rural",4,"ESCOLA MUNICIPAL EVANDRO CAVALCANTI (26130300)"
26130319,"ESCOLA PROFESSOR NATANAEL BARBOSA MEDRADO",26,2602902,"Urbana",3,"ESCOLA PROFESSOR NATANAEL BARBOSA MEDRADO (26130319)"
26130335,"ESCOLA VEREADOR SEVERINO BEZERRA MARQUES",26,2602902,"Rural",2,"ESCOLA VEREADOR SEVERINO BEZERRA MARQUES (26130335)"
26130343,"ESCOLA ANA MARIA",26,2602902,"Rural",6,"ESCOLA ANA MARIA (26130343)"
26130351,"ESCOLA MUNICIPAL ARISTHEU FIGUEIREDO",26,2602902,"Urbana",5,"ESCOLA MUNICIPAL ARISTHEU FIGUEIREDO (26130351)"
26130386,"ESCOLA JOSE RODRIGUES DE CARVALHO",26,2602902,"Urbana",4,"ESCOLA JOSE RODRIGUES DE CARVALHO (26130386)"
26130394,"ESCOLA ESTRELIANO DE SOUZA LEAO",26,2602902,"Rural",4,"ESCOLA ESTRELIANO DE SOUZA LEAO (26130394)"
26130408,"ESCOLA JOAQUIM DE SOUZA LEAO",26,2602902,"Rural",2,"ESCOLA JOAQUIM DE SOUZA LEAO (26130408)"
26130416,"ESCOLA PROF ROSINALDO BARBOSA",26,2602902,"Rural",1,"ESCOLA PROF ROSINALDO BARBOSA (26130416)"
26130440,"ESCOLA MUNICIPAL RENATO PAULO DE SENA",26,2602902,"Urbana",15,"ESCOLA MUNICIPAL RENATO PAULO DE SENA (26130440)"
26130459,"ESCOLA VEREADOR GILBERTO FRAGOSO",26,2602902,"Rural",1,"ESCOLA VEREADOR GILBERTO FRAGOSO (26130459)"
26130467,"ESCOLA PADRE HENRIQUE VIEIRA",26,2602902,"Rural",5,"ESCOLA PADRE HENRIQUE VIEIRA (26130467)"
26130483,"ESCOLA MUNICIPAL PROFESSOR SETTE",26,2602902,"Rural",NA,"ESCOLA MUNICIPAL PROFESSOR SETTE (26130483)"
26130491,"ESCOLA VEREADOR JOSE PROCOPIO NASCIMENTO",26,2602902,"Rural",2,"ESCOLA VEREADOR JOSE PROCOPIO NASCIMENTO (26130491)"
26130505,"ESCOLA MUNICIPAL PROFESSORA CELMA BARROS CABRAL",26,2602902,"Urbana",9,"ESCOLA MUNICIPAL PROFESSORA CELMA BARROS CABRAL (26130505)"
26130513,"ESCOLA DE PONTEZINHA",26,2602902,"Urbana",2,"ESCOLA DE PONTEZINHA (26130513)"
26130521,"ESCOLA DE REFERENCIA EM ENSINO MEDIO ZUMBI DOS PALMARES",26,2602902,"Urbana",3,"ESCOLA DE REFERENCIA EM ENSINO MEDIO ZUMBI DOS PALMARES (26130521)"
26130599,"ESCOLA MARQUES DO RECIFE",26,2602902,"Rural",17,"ESCOLA MARQUES DO RECIFE (26130599)"
26130602,"ESCOLA JOSE PLESCH FERNANDES",26,2602902,"Rural",NA,"ESCOLA JOSE PLESCH FERNANDES (26130602)"
26130610,"ESCOLA PROF MARIA JOSE SUSSUARANA LAGES",26,2602902,"Rural",1,"ESCOLA PROF MARIA JOSE SUSSUARANA LAGES (26130610)"
26130629,"ESCOLA PROFESSORA RAQUEL MORAES FRAGA",26,2602902,"Rural",1,"ESCOLA PROFESSORA RAQUEL MORAES FRAGA (26130629)"
26130637,"ESCOLA ADMINISTRADOR MANOEL VICTOR",26,2602902,"Urbana",11,"ESCOLA ADMINISTRADOR MANOEL VICTOR (26130637)"
26130653,"ESCOLA COMENDADOR ARTHUR HERMAN LUNDGREN",26,2602902,"Urbana",10,"ESCOLA COMENDADOR ARTHUR HERMAN LUNDGREN (26130653)"
26130661,"ESCOLA MUNICIPAL CONDE DA BOA VISTA",26,2602902,"Urbana",10,"ESCOLA MUNICIPAL CONDE DA BOA VISTA (26130661)"
26130726,"ESCOLA ENGENHO MATAS",26,2602902,"Rural",3,"ESCOLA ENGENHO MATAS (26130726)"
26130734,"ESCOLA MARIA LAURA DOS SANTOS",26,2602902,"Rural",4,"ESCOLA MARIA LAURA DOS SANTOS (26130734)"
26130750,"ESCOLA JOSE ALBERTO DE LIMA",26,2602902,"Urbana",14,"ESCOLA JOSE ALBERTO DE LIMA (26130750)"
26130777,"ESCOLA PROF MARIA JOSE PAIVA",26,2602902,"Urbana",15,"ESCOLA PROF MARIA JOSE PAIVA (26130777)"
26130785,"PROFESSORA CREMILDA MARIA SANTANA DE OLIVEIRA",26,2602902,"Rural",19,"PROFESSORA CREMILDA MARIA SANTANA DE OLIVEIRA (26130785)"
26130807,"ESCOLA PROFESSORA VICENCIA CONCEICAO",26,2602902,"Urbana",14,"ESCOLA PROFESSORA VICENCIA CONCEICAO (26130807)"
26130815,"ESCOLA PAULO FREIRE",26,2602902,"Urbana",18,"ESCOLA PAULO FREIRE (26130815)"
26130823,"ESCOLA SENADOR PAULO GUERRA",26,2602902,"Urbana",14,"ESCOLA SENADOR PAULO GUERRA (26130823)"
26130882,"ESCOLA DESEMBARGADOR JOAO PAES",26,2602902,"Rural",6,"ESCOLA DESEMBARGADOR JOAO PAES (26130882)"
26130890,"ESCOLA DR RUI BARBOSA",26,2602902,"Rural",12,"ESCOLA DR RUI BARBOSA (26130890)"
26130947,"ESCOLA DOMINGOS DE ALBUQUERQUE",26,2607208,"Urbana",4,"ESCOLA DOMINGOS DE ALBUQUERQUE (26130947)"
26131528,"ESCOLA DE REFERENCIA EM ENSINO MEDIO ALBERTINA DA COSTA SOARES",26,2607208,"Rural",17,"ESCOLA DE REFERENCIA EM ENSINO MEDIO ALBERTINA DA COSTA SOARES (26131528)"
26131668,"ESCOLA ANIBAL CARDOSO",26,2607208,"Urbana",5,"ESCOLA ANIBAL CARDOSO (26131668)"
26131684,"ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI OTTO",26,2607208,"Urbana",3,"ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI OTTO (26131684)"
26131692,"ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE MARIO ALVES DA SILVA",26,2607208,"Urbana",2,"ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE MARIO ALVES DA SILVA (26131692)"
26132001,"ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO ARQUIPELAGO FERNANDO DE NORONHA",26,2605459,"Urbana",21,"ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO ARQUIPELAGO FERNANDO DE NORONHA (26132001)"
26132124,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL ERIKA PATRICIA",26,2604106,"Urbana",18,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL ERIKA PATRICIA (26132124)"
26132130,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL TIA CARMINHA",26,2604106,"Urbana",18,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL TIA CARMINHA (26132130)"
26132141,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL FLORA BEZERRA",26,2604106,"Urbana",15,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL FLORA BEZERRA (26132141)"
26132230,"ESCOLA DE APLICACAO PROFESSORA IVONITA ALVES GUERRA",26,2606002,"Urbana",7,"ESCOLA DE APLICACAO PROFESSORA IVONITA ALVES GUERRA (26132230)"
26132249,"ESCOLA MUNICIPAL PINTOR LULA CARDOSO AYRES",26,2611606,"Urbana",11,"ESCOLA MUNICIPAL PINTOR LULA CARDOSO AYRES (26132249)"
26132267,"ESCOLA MUNICIPAL DEPUTADO FERNANDO SAMPAIO",26,2611606,"Urbana",24,"ESCOLA MUNICIPAL DEPUTADO FERNANDO SAMPAIO (26132267)"
26132635,"ESCOLA MUNICIPAL JORDAO BAIXO",26,2611606,"Urbana",9,"ESCOLA MUNICIPAL JORDAO BAIXO (26132635)"
26132643,"ESCOLA MUNICIPAL FERNANDO SANTA CRUZ",26,2611606,"Urbana",8,"ESCOLA MUNICIPAL FERNANDO SANTA CRUZ (26132643)"
26132735,"ESCOLA DE REFERENCIA EM ENSINO MEDIO SOLIDONIO PEREIRA DE CARVALHO",26,2611533,"Urbana",10,"ESCOLA DE REFERENCIA EM ENSINO MEDIO SOLIDONIO PEREIRA DE CARVALHO (26132735)"
26132790,"ESCOLA PROFESSORA MARIA BERNADETE MARINS DE BRITO",26,2612208,"Urbana",17,"ESCOLA PROFESSORA MARIA BERNADETE MARINS DE BRITO (26132790)"
26133019,"ESCOLA MUNICIPAL PROFESSORA TERESA NEUMA PEREIRA PEDROSA",26,2604106,"Urbana",26,"ESCOLA MUNICIPAL PROFESSORA TERESA NEUMA PEREIRA PEDROSA (26133019)"
26133164,"ASSOCIACAO LAR DO AMANHA",26,2602902,"Rural",3,"ASSOCIACAO LAR DO AMANHA (26133164)"
26133318,"ESCOLA JOSE RUFINO DE ARAUJO",26,2602902,"Rural",9,"ESCOLA JOSE RUFINO DE ARAUJO (26133318)"
26133389,"ESCOLA MUNICIPAL NADIR COLACO",26,2611606,"Urbana",28,"ESCOLA MUNICIPAL NADIR COLACO (26133389)"
26133402,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL TIA CLARICE",26,2604106,"Urbana",15,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL TIA CLARICE (26133402)"
26133622,"ESCOLA MUNICIPAL NOVA DESCOBERTA",26,2611606,"Urbana",16,"ESCOLA MUNICIPAL NOVA DESCOBERTA (26133622)"
26133753,"CENTRO DE REAB E EDUCACAO ESPECIAL LIONS CLUB",26,2606002,"Urbana",4,"CENTRO DE REAB E EDUCACAO ESPECIAL LIONS CLUB (26133753)"
26133819,"ESCOLA EM TEMPO INTEGRAL DR AMARO DE LYRA E CESAR",26,2604106,"Urbana",47,"ESCOLA EM TEMPO INTEGRAL DR AMARO DE LYRA E CESAR (26133819)"
26133837,"ESCOLA MUNICIPAL CRISTIANO CORDEIRO",26,2611606,"Urbana",17,"ESCOLA MUNICIPAL CRISTIANO CORDEIRO (26133837)"
26133920,"ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE ANTONIO BARBOSA JUNIOR",26,2608404,"Urbana",10,"ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE ANTONIO BARBOSA JUNIOR (26133920)"
26133949,"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA CARLOTA BRECKENFELD",26,2614600,"Urbana",11,"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA CARLOTA BRECKENFELD (26133949)"
26133974,"ESCOLA PEDRO SANTOS ESTIMA",26,2605608,"Urbana",11,"ESCOLA PEDRO SANTOS ESTIMA (26133974)"
26133985,"ESCOLA DE REFERENCIA EM ENSINO MEDIO REGINA PACIS",26,2612471,"Urbana",18,"ESCOLA DE REFERENCIA EM ENSINO MEDIO REGINA PACIS (26133985)"
26134002,"ESCOLA MUNICIPAL KARLA PATRICIA",26,2611606,"Urbana",5,"ESCOLA MUNICIPAL KARLA PATRICIA (26134002)"
26134010,"ESCOLA MUNICIPAL INES SOARES DE LIMA",26,2611606,"Urbana",19,"ESCOLA MUNICIPAL INES SOARES DE LIMA (26134010)"
26134049,"ESCOLA MUNICIPAL NOSSA SENHORA DA PENHA",26,2611606,"Urbana",17,"ESCOLA MUNICIPAL NOSSA SENHORA DA PENHA (26134049)"
26134057,"ESCOLA MUNICIPAL MANOEL ROLIM",26,2611606,"Urbana",24,"ESCOLA MUNICIPAL MANOEL ROLIM (26134057)"
26134067,"ESCOLA MUNICIPAL SEVERINA BERNADETE TEIXEIRA",26,2611606,"Urbana",12,"ESCOLA MUNICIPAL SEVERINA BERNADETE TEIXEIRA (26134067)"
26134085,"ESCOLA DE REFERENCIA EM ENSINO MEDIO ALFREDO DE CARVALHO",26,2615706,"Urbana",19,"ESCOLA DE REFERENCIA EM ENSINO MEDIO ALFREDO DE CARVALHO (26134085)"
26134177,"ESCOLA OLGA BENARIO PRESTES",26,2611606,"Urbana",4,"ESCOLA OLGA BENARIO PRESTES (26134177)"
26134180,"ESCOLA PROFESSOR JOEL PONTES",26,2611606,"Urbana",1,"ESCOLA PROFESSOR JOEL PONTES (26134180)"
26134213,"ESCOLA TECNICA ESTADUAL MARIA EMILIA CANTARELLI",26,2601607,"Urbana",12,"ESCOLA TECNICA ESTADUAL MARIA EMILIA CANTARELLI (26134213)"
26134350,"ESCOLA PADRE DONINO",26,2611606,"Urbana",8,"ESCOLA PADRE DONINO (26134350)"
26134379,"ESCOLA MUNICIPAL SANTO AMARO",26,2611606,"Urbana",20,"ESCOLA MUNICIPAL SANTO AMARO (26134379)"
26134839,"ESCOLA JUIZ ANTONIO LUIS LINS DE BARROS",26,2607604,"Rural",2,"ESCOLA JUIZ ANTONIO LUIS LINS DE BARROS (26134839)"
26134847,"ESCOLA POETA OLEGARIO MARIANO",26,2607604,"Rural",2,"ESCOLA POETA OLEGARIO MARIANO (26134847)"
26134857,"ESCOLA MEDICO RUI DO REGO BARROS",26,2607604,"Rural",8,"ESCOLA MEDICO RUI DO REGO BARROS (26134857)"
26135060,"ESCOLA ESTADUAL CAXIADO",26,2608057,"Rural",14,"ESCOLA ESTADUAL CAXIADO (26135060)"
26135387,"ESCOLA NOSSA SENHORA DAS GRACAS",26,2610905,"Rural",7,"ESCOLA NOSSA SENHORA DAS GRACAS (26135387)"
26135396,"CONSERVATORIO PERNAMBUCANO DE MUSICA",26,2611606,"Urbana",42,"CONSERVATORIO PERNAMBUCANO DE MUSICA (26135396)"
26135400,"ESCOLA ESTADUAL PROFESSORA MARIZA JOSE BARBOSA DA SILVA",26,2610509,"Rural",8,"ESCOLA ESTADUAL PROFESSORA MARIZA JOSE BARBOSA DA SILVA (26135400)"
26135555,"ESCOLA DE REFERENCIA EM ENSINO MEDIO ESCRITOR PAULO CAVALCANTI",26,2609600,"Urbana",23,"ESCOLA DE REFERENCIA EM ENSINO MEDIO ESCRITOR PAULO CAVALCANTI (26135555)"
26136269,"ESCOLA MUNICIPAL SITIO DO CEU",26,2611606,"Urbana",10,"ESCOLA MUNICIPAL SITIO DO CEU (26136269)"
26136300,"ESCOLA MUNICIPAL ALTO DO MARACANA",26,2611606,"Urbana",16,"ESCOLA MUNICIPAL ALTO DO MARACANA (26136300)"
26136335,"ESCOLA MUNICIPAL RENATO ACCIOLY CARNEIRO CAMPOS",26,2611606,"Urbana",10,"ESCOLA MUNICIPAL RENATO ACCIOLY CARNEIRO CAMPOS (26136335)"
26136365,"ESCOLA MUNICIPAL CAPITAO JOAO VELHO",26,2604106,"Rural",16,"ESCOLA MUNICIPAL CAPITAO JOAO VELHO (26136365)"
26136455,"ESCOLA DE REFERENCIA EM ENSINO MEDIO MARECHAL FLORIANO PEIXOTO",26,2609600,"Urbana",20,"ESCOLA DE REFERENCIA EM ENSINO MEDIO MARECHAL FLORIANO PEIXOTO (26136455)"
26136460,"ESCOLA DE REFERENCIA EM ENSINO MEDIO SANTA ANA",26,2609600,"Urbana",18,"ESCOLA DE REFERENCIA EM ENSINO MEDIO SANTA ANA (26136460)"
26136489,"ESCOLA DE REFERENCIA EM ENSINO MEDIO ESCRITOR JOSE DE ALENCAR",26,2610707,"Urbana",18,"ESCOLA DE REFERENCIA EM ENSINO MEDIO ESCRITOR JOSE DE ALENCAR (26136489)"
26137149,"ESCOLA STELA MARIA DOS SANTOS P BARROS",26,2600054,"Urbana",4,"ESCOLA STELA MARIA DOS SANTOS P BARROS (26137149)"
26137410,"ESCOLA ESTADUAL ROGERIO CAVALCANTI DE BRITO",26,2610905,"Rural",8,"ESCOLA ESTADUAL ROGERIO CAVALCANTI DE BRITO (26137410)"
26137763,"ESCOLA PROFESSOR MANOEL DAVI VIEIRA DA COSTA",26,2602902,"Urbana",13,"ESCOLA PROFESSOR MANOEL DAVI VIEIRA DA COSTA (26137763)"
26137780,"ESCOLA PROFESSORA MARIA THAMAR LEITE DA FONSECA",26,2602902,"Rural",16,"ESCOLA PROFESSORA MARIA THAMAR LEITE DA FONSECA (26137780)"
26138140,"CAIC PREFEITO JOSE ALBERTO DE LIMA",26,2602902,"Urbana",22,"CAIC PREFEITO JOSE ALBERTO DE LIMA (26138140)"
26138557,"ESCOLA PROFESSORA ANGELICA MENDES",26,2602902,"Rural",3,"ESCOLA PROFESSORA ANGELICA MENDES (26138557)"
26138581,"ESCOLA PROFESSORA MARIA VITORIA",26,2602902,"Rural",2,"ESCOLA PROFESSORA MARIA VITORIA (26138581)"
26138670,"ESCOLA MUNICIPAL JULIO CARNEIRO DE ALBUQUERQUE MARANHAO",26,2602902,"Rural",7,"ESCOLA MUNICIPAL JULIO CARNEIRO DE ALBUQUERQUE MARANHAO (26138670)"
26138875,"ANEXO I DO COLEGIO DA POLICIA MILITAR PETROLINA",26,2611101,"Urbana",31,"ANEXO I DO COLEGIO DA POLICIA MILITAR PETROLINA (26138875)"
26138913,"COLEGIO MUNICIPAL PROFESSORA LAURA FLORENCIO",26,2604106,"Urbana",40,"COLEGIO MUNICIPAL PROFESSORA LAURA FLORENCIO (26138913)"
26139081,"ESCOLA ESTADUAL JOAO RODRIGUES LEITE",26,2603926,"Rural",4,"ESCOLA ESTADUAL JOAO RODRIGUES LEITE (26139081)"
26139090,"ESCOLA MUNICIPAL PROFESSOR FLORESTAN FERNANDES",26,2611606,"Urbana",26,"ESCOLA MUNICIPAL PROFESSOR FLORESTAN FERNANDES (26139090)"
26139120,"ESCOLA ESTADUAL HONORIO BERNARDES DA SILVA",26,2601607,"Rural",3,"ESCOLA ESTADUAL HONORIO BERNARDES DA SILVA (26139120)"
26139723,"ESCOLA MUNICIPAL ALTO SANTA TEREZINHA",26,2611606,"Urbana",23,"ESCOLA MUNICIPAL ALTO SANTA TEREZINHA (26139723)"
26140128,"ESCOLA FERNANDO IDALINO BEZERRA",26,2611101,"Urbana",NA,"ESCOLA FERNANDO IDALINO BEZERRA (26140128)"
26140144,"ESCOLA DE REFERENCIA EM ENSINO MEDIO PAU BRASIL",26,2612604,"Rural",18,"ESCOLA DE REFERENCIA EM ENSINO MEDIO PAU BRASIL (26140144)"
26140179,"ESCOLA ENEIDE COELHO PAIXAO CAVALCANTI",26,2611101,"Urbana",21,"ESCOLA ENEIDE COELHO PAIXAO CAVALCANTI (26140179)"
26140187,"ESCOLA ESTADUAL PROFESSORA SUZEL GALIZA",26,2608909,"Urbana",23,"ESCOLA ESTADUAL PROFESSORA SUZEL GALIZA (26140187)"
26140810,"ESCOLA DE GOVERNO EM SAUDE PUBLICA DE PERNAMBUCO",26,2611606,"Urbana",24,"ESCOLA DE GOVERNO EM SAUDE PUBLICA DE PERNAMBUCO (26140810)"
26141191,"ESCOLA MUNICIPAL CAPITAO RUFINO",26,2604106,"Rural",12,"ESCOLA MUNICIPAL CAPITAO RUFINO (26141191)"
26142570,"ESCOLA JOSE GOMES DA SILVA",26,2612208,"Rural",4,"ESCOLA JOSE GOMES DA SILVA (26142570)"
26142813,"ESCOLA SAO JOAO",26,2610905,"Rural",6,"ESCOLA SAO JOAO (26142813)"
26142830,"ESCOLA ESTADUAL SAO JOSE",26,2610905,"Rural",7,"ESCOLA ESTADUAL SAO JOSE (26142830)"
26143666,"ESCOLA ESTADUAL PROCURADOR GERALDO ROLIM MOTA FILHO",26,2610905,"Rural",8,"ESCOLA ESTADUAL PROCURADOR GERALDO ROLIM MOTA FILHO (26143666)"
26144794,"ESCOLA DOUTOR FERNANDO DE ALBUQUERQUE MARANHAO",26,2602902,"Rural",NA,"ESCOLA DOUTOR FERNANDO DE ALBUQUERQUE MARANHAO (26144794)"
26145227,"ESCOLA MUNICIPAL HISTORIADOR FLAVIO GUERRA",26,2611606,"Urbana",16,"ESCOLA MUNICIPAL HISTORIADOR FLAVIO GUERRA (26145227)"
26145677,"ESCOLA DE REFERENCIA EM ENSINO MEDIO JUSTA BARBOSA DE SALES",26,2616183,"Urbana",11,"ESCOLA DE REFERENCIA EM ENSINO MEDIO JUSTA BARBOSA DE SALES (26145677)"
26146967,"ESCOLA BEM-TE-VI",26,2609808,"Rural",5,"ESCOLA BEM-TE-VI (26146967)"
26146991,"ESCOLA JULIO JOSE DA SILVA",26,2603926,"Rural",6,"ESCOLA JULIO JOSE DA SILVA (26146991)"
26147190,"ESCOLA ESTADUAL ORORUBA",26,2610905,"Rural",19,"ESCOLA ESTADUAL ORORUBA (26147190)"
26147300,"ESCOLA MUNICIPAL NOSSA SENHORA DO PILAR",26,2611606,"Urbana",14,"ESCOLA MUNICIPAL NOSSA SENHORA DO PILAR (26147300)"
26148021,"ESCOLA ESTADUAL GREGORIO BEZERRA - PANELAS",26,2610202,"Urbana",6,"ESCOLA ESTADUAL GREGORIO BEZERRA - PANELAS (26148021)"
26148145,"CRECHE MUNICIPAL BIDO KRAUSE",26,2611606,"Urbana",16,"CRECHE MUNICIPAL BIDO KRAUSE (26148145)"
26148161,"ESCOLA MUNICIPAL EDUCADOR PAULO FREIRE",26,2611606,"Urbana",12,"ESCOLA MUNICIPAL EDUCADOR PAULO FREIRE (26148161)"
26148170,"ESCOLA MUNICIPAL ANTONIO LIMA DA SILVA",26,2602902,"Rural",5,"ESCOLA MUNICIPAL ANTONIO LIMA DA SILVA (26148170)"
26148188,"ESCOLA SANTO ANTONIO",26,2602902,"Urbana",6,"ESCOLA SANTO ANTONIO (26148188)"
26148196,"ESCOLA MUN JOSE CLARINDO GOMES",26,2602902,"Rural",12,"ESCOLA MUN JOSE CLARINDO GOMES (26148196)"
26148447,"ESCOLA DOUTOR ADILSON BEZERRA DE SOUZA",26,2612505,"Urbana",8,"ESCOLA DOUTOR ADILSON BEZERRA DE SOUZA (26148447)"
26149214,"CRECHE MUNICIPAL CEAPE-",26,2611606,"Urbana",13,"CRECHE MUNICIPAL CEAPE- (26149214)"
26149338,"CRECHE ESC RECIFE MENINO JESUS DE CASA FORTE",26,2611606,"Urbana",16,"CRECHE ESC RECIFE MENINO JESUS DE CASA FORTE (26149338)"
26149370,"ESCOLA MUNICIPAL ALTO DO REFUGIO - IVAN NEVES",26,2611606,"Urbana",22,"ESCOLA MUNICIPAL ALTO DO REFUGIO - IVAN NEVES (26149370)"
26149737,"CRECHE MUNICIPAL MARDONIO COELHO",26,2611606,"Urbana",15,"CRECHE MUNICIPAL MARDONIO COELHO (26149737)"
26149753,"CRECHE MUNICIPAL SAO DOMINGOS SAVIO",26,2611606,"Urbana",5,"CRECHE MUNICIPAL SAO DOMINGOS SAVIO (26149753)"
